geopoint,Daylight_savings_time_flag,Timezone,Longitude,Latitude,State,City,Zip
"33.555323,-117.564",1,-8,-117.564,33.555323,CA,San Juan Capistrano,92693
"33.570763,-117.63463",1,-8,-117.63463,33.570763,CA,Ladera Ranch,92694
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Irvine,92697
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Aliso Viejo,92698
"33.747017,-117.86248",1,-8,-117.86248,33.747017,CA,Santa Ana,92701
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Santa Ana,92702
"33.747067,-117.90433",1,-8,-117.90433,33.747067,CA,Santa Ana,92703
"33.724167,-117.90623",1,-8,-117.90623,33.724167,CA,Santa Ana,92704
"33.762117,-117.81828",1,-8,-117.81828,33.762117,CA,Santa Ana,92705
"33.765916,-117.88139",1,-8,-117.88139,33.765916,CA,Santa Ana,92706
"33.719118,-117.87143",1,-8,-117.87143,33.719118,CA,Santa Ana,92707
"33.708618,-117.95629",1,-8,-117.95629,33.708618,CA,Fountain Valley,92708
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Irvine,92709
"33.711552,-117.809881",1,-8,-117.809881,33.711552,CA,Irvine,92710
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Santa Ana,92711
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Santa Ana,92712
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Fountain Valley,92728
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Santa Ana,92735
"33.741651,-117.82127",1,-8,-117.82127,33.741651,CA,Tustin,92780
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Tustin,92781
"33.739571,-117.78618",1,-8,-117.78618,33.739571,CA,Tustin,92782
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Santa Ana,92799
"33.844814,-117.95381",1,-8,-117.95381,33.844814,CA,Anaheim,92801
"33.806965,-117.92594",1,-8,-117.92594,33.806965,CA,Anaheim,92802
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Anaheim,92803
"33.818165,-117.97304",1,-8,-117.97304,33.818165,CA,Anaheim,92804
"33.835665,-117.90807",1,-8,-117.90807,33.835665,CA,Anaheim,92805
"33.835465,-117.87362",1,-8,-117.87362,33.835465,CA,Anaheim,92806
"33.850515,-117.79113",1,-8,-117.79113,33.850515,CA,Anaheim,92807
"33.858151,-117.73864",1,-8,-117.73864,33.858151,CA,Anaheim,92808
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Atwood,92811
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Anaheim,92812
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Anaheim,92814
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Anaheim,92815
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Anaheim,92816
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Anaheim,92817
"33.923463,-117.89559",1,-8,-117.89559,33.923463,CA,Brea,92821
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Brea,92822
"33.918965,-117.83252",1,-8,-117.83252,33.918965,CA,Brea,92823
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Anaheim,92825
"33.878981,-117.89325",1,-8,-117.89325,33.878981,CA,Fullerton,92831
"33.869114,-117.92985",1,-8,-117.92985,33.869114,CA,Fullerton,92832
"33.874314,-117.9637",1,-8,-117.9637,33.874314,CA,Fullerton,92833
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Fullerton,92834
"33.903164,-117.91224",1,-8,-117.91224,33.903164,CA,Fullerton,92835
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Fullerton,92836
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Fullerton,92837
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Fullerton,92838
"33.785166,-117.93406",1,-8,-117.93406,33.785166,CA,Garden Grove,92840
"33.786915,-117.98224",1,-8,-117.98224,33.786915,CA,Garden Grove,92841
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Garden Grove,92842
"33.763033,-117.9355",1,-8,-117.9355,33.763033,CA,Garden Grove,92843
"33.765516,-117.9731",1,-8,-117.9731,33.765516,CA,Garden Grove,92844
"33.782916,-118.02619",1,-8,-118.02619,33.782916,CA,Garden Grove,92845
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Garden Grove,92846
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Anaheim,92850
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Orange,92856
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Orange,92857
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Orange,92859
"33.925885,-117.55978",1,-8,-117.55978,33.925885,CA,Norco,92860
"33.812662,-117.81623",1,-8,-117.81623,33.812662,CA,Villa Park,92861
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Orange,92862
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Orange,92863
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Orange,92864
"33.8318,-117.84739",1,-8,-117.84739,33.8318,CA,Orange,92865
"33.785091,-117.84569",1,-8,-117.84569,33.785091,CA,Orange,92866
"33.811566,-117.82919",1,-8,-117.82919,33.811566,CA,Orange,92867
"33.787266,-117.87494",1,-8,-117.87494,33.787266,CA,Orange,92868
"33.792687,-117.79975",1,-8,-117.79975,33.792687,CA,Orange,92869
"33.883314,-117.85446",1,-8,-117.85446,33.883314,CA,Placentia,92870
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Placentia,92871
"33.752886,-116.055617",1,-8,-116.055617,33.752886,CA,Corona,92877
"33.752886,-116.055617",1,-8,-116.055617,33.752886,CA,Corona,92878
"33.8808,-117.54068",1,-8,-117.54068,33.8808,CA,Corona,92879
"33.903803,-117.60221",1,-8,-117.60221,33.903802999999996,CA,Corona,92880
"33.839516,-117.53581",1,-8,-117.53581,33.839516,CA,Corona,92881
"33.866555,-117.59167",1,-8,-117.59167,33.866555,CA,Corona,92882
"33.771548,-117.47884",1,-8,-117.47884,33.771548,CA,Corona,92883
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Yorba Linda,92885
"33.888062,-117.80407",1,-8,-117.80407,33.888062,CA,Yorba Linda,92886
"33.883223,-117.73856",1,-8,-117.73856,33.883223,CA,Yorba Linda,92887
"33.640302,-117.769442",1,-8,-117.769442,33.640302,CA,Anaheim,92899
"34.311203,-119.30164",1,-8,-119.30164,34.311203,CA,Ventura,93001
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Ventura,93002
"34.268736,-119.2249",1,-8,-119.2249,34.268736,CA,Ventura,93003
"34.278812,-119.16784",1,-8,-119.16784,34.278812,CA,Ventura,93004
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Ventura,93005
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Ventura,93006
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Ventura,93007
"34.356248,-119.146228",1,-8,-119.146228,34.356248,CA,Ventura,93009
"34.231754,-119.05258",1,-8,-119.05258,34.231754,CA,Camarillo,93010
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Camarillo,93011
"34.218756,-118.99213",1,-8,-118.99213,34.218756,CA,Camarillo,93012
"34.402194,-119.52308",1,-8,-119.52308,34.402194,CA,Carpinteria,93013
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Carpinteria,93014
"34.396646,-118.90082",1,-8,-118.90082,34.396646,CA,Fillmore,93015
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Fillmore,93016
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Moorpark,93020
"34.292898,-118.87134",1,-8,-118.87134,34.292898,CA,Moorpark,93021
"34.401466,-119.30082",1,-8,-119.30082,34.401466,CA,Oak View,93022
"34.456957,-119.25307",1,-8,-119.25307,34.456957,CA,Ojai,93023
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Ojai,93024
"34.21707,-119.1769",1,-8,-119.1769,34.21707,CA,Oxnard,93030
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Oxnard,93031
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Oxnard,93032
"34.166933,-119.16113",1,-8,-119.16113,34.166933,CA,Oxnard,93033
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Oxnard,93034
"34.179304,-119.22189",1,-8,-119.22189,34.179304,CA,Oxnard,93035
"34.22942,-119.178814",1,-8,-119.178814,34.22942,CA,Oxnard,93036
"34.424363,-118.73908",1,-8,-118.73908,34.424363,CA,Piru,93040
"34.154072,-119.18829",1,-8,-119.18829,34.154072,CA,Port Hueneme,93041
"34.113389,-119.112432",1,-8,-119.112432,34.113389,CA,Point Mugu Nawc,93042
"34.162124,-119.207364",1,-8,-119.207364,34.162124,CA,Port Hueneme Cbc Base,93043
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Port Hueneme,93044
"34.367474,-119.07317",1,-8,-119.07317,34.367474,CA,Santa Paula,93060
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Santa Paula,93061
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Simi Valley,93062
"34.279343,-118.69607",1,-8,-118.69607,34.279343,CA,Simi Valley,93063
"34.258203,-118.710724",1,-8,-118.710724,34.258203,CA,Brandeis,93064
"34.265003,-118.77177",1,-8,-118.77177,34.265003,CA,Simi Valley,93065
"34.287679,-119.02059",1,-8,-119.02059,34.287679,CA,Somis,93066
"34.421895,-119.60084",1,-8,-119.60084,34.421895,CA,Summerland,93067
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Simi Valley,93093
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Simi Valley,93094
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Simi Valley,93099
"34.420163,-119.7065",1,-8,-119.7065,34.420163,CA,Santa Barbara,93101
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Santa Barbara,93102
"34.428191,-119.68412",1,-8,-119.68412,34.428191,CA,Santa Barbara,93103
"34.44005,-119.75496",1,-8,-119.75496,34.44005,CA,Santa Barbara,93105
"34.432896,-119.837072",1,-8,-119.837072,34.432896,CA,Santa Barbara,93106
"34.421795,-119.863722",1,-8,-119.863722,34.421795,CA,Santa Barbara,93107
"34.433687,-119.63184",1,-8,-119.63184,34.433687,CA,Santa Barbara,93108
"34.40323,-119.72069",1,-8,-119.72069,34.40323,CA,Santa Barbara,93109
"34.439579,-119.76788",1,-8,-119.76788,34.439579,CA,Santa Barbara,93110
"34.443529,-119.80297",1,-8,-119.80297,34.443529,CA,Santa Barbara,93111
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Goleta,93116
"34.443746,-119.94215",1,-8,-119.94215,34.443746,CA,Goleta,93117
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Goleta,93118
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Santa Barbara,93120
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Santa Barbara,93121
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Santa Barbara,93130
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Santa Barbara,93140
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Santa Barbara,93150
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Santa Barbara,93160
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Santa Barbara,93190
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Goleta,93199
"35.889586,-119.49352",1,-8,-119.49352,35.889586,CA,Alpaugh,93201
"36.311439,-119.70823",1,-8,-119.70823,36.311439,CA,Armona,93202
"35.161923,-118.84655",1,-8,-118.84655,35.161923,CA,Arvin,93203
"35.930766,-120.10057",1,-8,-120.10057,35.930766,CA,Avenal,93204
"35.576134,-118.46745",1,-8,-118.46745,35.576134,CA,Bodfish,93205
"35.37825,-119.41664",1,-8,-119.41664,35.37825,CA,Buttonwillow,93206
"35.87137,-118.6821",1,-8,-118.6821,35.87137,CA,California Hot Springs,93207
"36.062748,-118.60663",1,-8,-118.60663,36.062748,CA,Camp Nelson,93208
"36.194736,-120.30865",1,-8,-120.30865,36.194736,CA,Coalinga,93210
"36.085342,-119.5548",1,-8,-119.5548,36.085342,CA,Corcoran,93212
"35.774967,-119.23371",1,-8,-119.23371,35.774967,CA,Delano,93215
"35.771876,-119.26984",1,-8,-119.26984,35.771876,CA,Delano,93216
"35.89151,-119.263225",1,-8,-119.263225,35.89151,CA,Earlimart,93217
"35.842485,-119.01483",1,-8,-119.01483,35.842484999999996,CA,Ducor,93218
"35.87368,-119.26362",1,-8,-119.26362,35.87368,CA,Earlimart,93219
"35.357018,-118.810069",1,-8,-118.810069,35.357018,CA,Edison,93220
"36.304696,-119.11383",1,-8,-119.11383,36.304696,CA,Exeter,93221
"34.850984,-119.16626",1,-8,-119.16626,34.850984,CA,Frazier Park,93222
"36.300574,-119.20552",1,-8,-119.20552,36.300574,CA,Farmersville,93223
"35.202535,-119.56093",1,-8,-119.56093,35.202535,CA,Fellows,93224
"34.815266,-119.00404",1,-8,-119.00404,34.815266,CA,Frazier Park,93225
"35.727428,-118.72424",1,-8,-118.72424,35.727428,CA,Glennville,93226
"36.357151,-119.425371",1,-8,-119.425371,36.357151,CA,Goshen,93227
"36.327063,-119.6451",1,-8,-119.6451,36.327063,CA,Hanford,93230
"36.138861,-119.894727",1,-8,-119.894727,36.138861,CA,Hanford,93231
"36.138861,-119.894727",1,-8,-119.894727,36.138861,CA,Hanford,93232
"36.209815,-120.0847",1,-8,-120.0847,36.209815,CA,Huron,93234
"36.387879,-119.21908",1,-8,-119.21908,36.387879,CA,Ivanhoe,93235
"36.472713,-118.902899",1,-8,-118.902899,36.472713,CA,Kaweah,93237
"35.784367,-118.43769",1,-8,-118.43769,35.784367,CA,Kernville,93238
"36.015318,-120.00772",1,-8,-120.00772,36.015318,CA,Kettleman City,93239
"35.617148,-118.45299",1,-8,-118.45299,35.617148,CA,Lake Isabella,93240
"35.256873,-118.91325",1,-8,-118.91325,35.256873,CA,Lamont,93241
"36.43465,-119.71753",1,-8,-119.71753,36.43465,CA,Laton,93242
"34.851405,-118.87993",1,-8,-118.87993,34.851405,CA,Lebec,93243
"36.417743,-119.00457",1,-8,-119.00457,36.417743,CA,Lemon Cove,93244
"36.312075,-119.80349",1,-8,-119.80349,36.312075,CA,Lemoore,93245
"36.138861,-119.894727",1,-8,-119.894727,36.138861,CA,Lemoore,93246
"36.201983,-119.08589",1,-8,-119.08589,36.201983,CA,Lindsay,93247
"35.689717,-119.91961",1,-8,-119.91961,35.689717,CA,Lost Hills,93249
"35.670747,-119.21336",1,-8,-119.21336,35.670747,CA,McFarland,93250
"35.364749,-119.70242",1,-8,-119.70242,35.364749,CA,McKittrick,93251
"35.040362,-119.41514",1,-8,-119.41514,35.040362,CA,Maricopa,93252
"34.956385,-119.74696",1,-8,-119.74696,34.956385,CA,New Cuyama,93254
"35.666835,-118.01701",1,-8,-118.01701,35.666835,CA,Onyx,93255
"35.957119,-119.31287",1,-8,-119.31287,35.957119,CA,Pixley,93256
"36.055121,-119.01595",1,-8,-119.01595,36.055121,CA,Porterville,93257
"36.033126,-119.007265",1,-8,-119.007265,36.033126,CA,Porterville,93258
"35.846291,-118.63298",1,-8,-118.63298,35.846291,CA,Posey,93260
"35.801627,-119.11699",1,-8,-119.11699,35.801627,CA,Richgrove,93261
"36.596251,-118.73425",1,-8,-118.73425,36.596251,CA,Sequoia National Park,93262
"35.490517,-119.26495",1,-8,-119.26495,35.490517,CA,Shafter,93263
"36.150892,-118.76204",1,-8,-118.76204,36.150892,CA,Springville,93265
"36.177361,-119.82042",1,-8,-119.82042,36.177361,CA,Stratford,93266
"36.141864,-119.09411",1,-8,-119.09411,36.141864,CA,Strathmore,93267
"35.162776,-119.4303",1,-8,-119.4303,35.162776,CA,Taft,93268
"35.94901,-119.03742",1,-8,-119.03742,35.94901,CA,Terra Bella,93270
"36.431565,-118.86296",1,-8,-118.86296,36.431565,CA,Three Rivers,93271
"36.059363,-119.32025",1,-8,-119.32025,36.059363,CA,Tipton,93272
"36.201451,-119.34994",1,-8,-119.34994,36.201451,CA,Tulare,93274
"36.26699,-118.776902",1,-8,-118.776902,36.26699,CA,Tulare,93275
"35.305512,-119.38925",1,-8,-119.38925,35.305512,CA,Tupman,93276
"36.311,-119.32637",1,-8,-119.32637,36.311,CA,Visalia,93277
"36.126621,-118.819365",1,-8,-118.819365,36.126621,CA,Visalia,93278
"36.393615,-119.118982",1,-8,-119.118982,36.393615,CA,Visalia,93279
"35.605045,-119.37143",1,-8,-119.37143,35.605045,CA,Wasco,93280
"36.12763,-119.52202",1,-8,-119.52202,36.12763,CA,Waukena,93282
"35.614134,-118.27824",1,-8,-118.27824,35.614134,CA,Weldon,93283
"35.714118,-118.48416",1,-8,-118.48416,35.714118,CA,Wofford Heights,93285
"36.431121,-119.10642",1,-8,-119.10642,36.431121,CA,Woodlake,93286
"35.702936,-118.8844",1,-8,-118.8844,35.702936,CA,Woody,93287
"36.351009,-119.33655",1,-8,-119.33655,36.351009,CA,Visalia,93291
"36.358928,-119.24027",1,-8,-119.24027,36.358928,CA,Visalia,93292
"35.381408,-119.01935",1,-8,-119.01935,35.381408,CA,Bakersfield,93301
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93302
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93303
"35.344209,-119.02225",1,-8,-119.02225,35.344209,CA,Bakersfield,93304
"35.387058,-118.98647",1,-8,-118.98647,35.387058,CA,Bakersfield,93305
"35.396411,-118.92268",1,-8,-118.92268,35.396411,CA,Bakersfield,93306
"35.324767,-118.96329",1,-8,-118.96329,35.324767,CA,Bakersfield,93307
"35.487491,-119.00896",1,-8,-119.00896,35.487491,CA,Bakersfield,93308
"35.340759,-119.06497",1,-8,-119.06497,35.340759,CA,Bakersfield,93309
"35.200467,-119.17399",1,-8,-119.17399,35.200467,CA,Bakersfield,93311
"35.39068,-119.18583",1,-8,-119.18583,35.39068,CA,Bakersfield,93312
"35.19766,-119.05698",1,-8,-119.05698,35.19766,CA,Bakersfield,93313
"34.819232,-119.000391",1,-8,-119.000391,34.819232,CA,Lake of the Woods,93325
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93380
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93381
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93382
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93383
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93384
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93385
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93386
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93387
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93388
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93389
"35.294405,-118.905173",1,-8,-118.905173,35.294405,CA,Bakersfield,93390
"35.262548,-120.65196",1,-8,-120.65196,35.262548,CA,San Luis Obispo,93401
"35.313222,-120.83468",1,-8,-120.83468,35.313222,CA,Los Osos,93402
"35.347065,-120.455345",1,-8,-120.455345,35.347065,CA,San Luis Obispo,93403
"35.277189,-120.70305",1,-8,-120.70305,35.277189,CA,San Luis Obispo,93405
"35.347065,-120.455345",1,-8,-120.455345,35.347065,CA,San Luis Obispo,93406
"35.347065,-120.455345",1,-8,-120.455345,35.347065,CA,San Luis Obispo,93407
"35.347065,-120.455345",1,-8,-120.455345,35.347065,CA,San Luis Obispo,93408
"35.221085,-120.636399",1,-8,-120.636399,35.221085,CA,San Luis Obispo,93409
"35.347065,-120.455345",1,-8,-120.455345,35.347065,CA,San Luis Obispo,93410
"35.347065,-120.455345",1,-8,-120.455345,35.347065,CA,Los Osos,93412
"35.119678,-120.55116",1,-8,-120.55116,35.119678,CA,Arroyo Grande,93420
"35.347065,-120.455345",1,-8,-120.455345,35.347065,CA,Arroyo Grande,93421
"35.474913,-120.676",1,-8,-120.676,35.474913,CA,Atascadero,93422
"35.428241,-120.769493",1,-8,-120.769493,35.428241,CA,Atascadero,93423
"35.18554,-120.72583",1,-8,-120.72583,35.18554,CA,Avila Beach,93424
"35.834919,-120.98093",1,-8,-120.98093,35.834919,CA,Bradley,93426
"34.613014,-120.2051",1,-8,-120.2051,34.613014,CA,Buellton,93427
"35.563246,-121.07736",1,-8,-121.07736,35.563246,CA,Cambria,93428
"34.842293,-120.5318",1,-8,-120.5318,34.842293,CA,Casmalia,93429
"35.459347,-120.88947",1,-8,-120.88947,35.459347,CA,Cayucos,93430
"35.495242,-120.48392",1,-8,-120.48392,35.495242,CA,Creston,93432
"35.120934,-120.61952",1,-8,-120.61952,35.120934,CA,Grover Beach,93433
"34.958896,-120.58014",1,-8,-120.58014,34.958896,CA,Guadalupe,93434
"35.508282,-121.03551",1,-8,-121.03551,35.508282,CA,Harmony,93435
"34.639682,-120.4471",1,-8,-120.4471,34.639682,CA,Lompoc,93436
"34.73489,-120.53467",1,-8,-120.53467,34.73489,CA,Lompoc,93437
"34.262834,-119.848555",1,-8,-119.848555,34.262834,CA,Lompoc,93438
"34.75465,-120.27032",1,-8,-120.27032,34.75465,CA,Los Alamos,93440
"34.709973,-120.09201",1,-8,-120.09201,34.709973,CA,Los Olivos,93441
"35.373047,-120.83844",1,-8,-120.83844,35.373047,CA,Morro Bay,93442
"35.347065,-120.455345",1,-8,-120.455345,35.347065,CA,Morro Bay,93443
"35.032408,-120.49446",1,-8,-120.49446,35.032408,CA,Nipomo,93444
"35.097599,-120.61327",1,-8,-120.61327,35.097599,CA,Oceano,93445
"35.640589,-120.70418",1,-8,-120.70418,35.640589,CA,Paso Robles,93446
"35.664837,-120.64542",1,-8,-120.64542,35.664837,CA,Paso Robles,93447
"35.347065,-120.455345",1,-8,-120.455345,35.347065,CA,Pismo Beach,93448
"35.150886,-120.65401",1,-8,-120.65401,35.150886,CA,Pismo Beach,93449
"35.964022,-120.87339",1,-8,-120.87339,35.964022,CA,San Ardo,93450
"35.818054,-120.63645",1,-8,-120.63645,35.818054,CA,San Miguel,93451
"35.664386,-121.21965",1,-8,-121.21965,35.664386,CA,San Simeon,93452
"35.323098,-120.08301",1,-8,-120.08301,35.323098,CA,Santa Margarita,93453
"34.900809,-120.34876",1,-8,-120.34876,34.900809,CA,Santa Maria,93454
"34.87455,-120.42806",1,-8,-120.42806,34.87455,CA,Santa Maria,93455
"35.027682,-120.196818",1,-8,-120.196818,35.027682,CA,Santa Maria,93456
"34.836252,-120.53421",1,-8,-120.53421,34.836252,CA,Santa Maria,93457
"34.956344,-120.45243",1,-8,-120.45243,34.956344,CA,Santa Maria,93458
"34.626931,-120.0661",1,-8,-120.0661,34.626931,CA,Santa Ynez,93460
"35.636185,-120.27185",1,-8,-120.27185,35.636185,CA,Shandon,93461
"34.608938,-120.13838",1,-8,-120.13838,34.608938,CA,Solvang,93463
"34.674436,-120.111465",1,-8,-120.111465,34.674436,CA,Solvang,93464
"35.54464,-120.72428",1,-8,-120.72428,35.54464,CA,Templeton,93465
"35.347065,-120.455345",1,-8,-120.455345,35.347065,CA,Grover Beach,93483
"35.372861,-120.859391",1,-8,-120.859391,35.372861,CA,Morro Bay,93492
